"","SampleID","FishYear","Year","Month","Day","birth_month","Method","Region","region_year","Site","site_year","Cohort","cohort_year","region_cohort","site_cohort","TL","FL","SL","Weight","Sex","Stage","MaturityStage","LOtoWt","ROtoWt","Width","Age","sAge","AAC","sAAC","Edge","EdgeRatio","EdgeType","region_stage_year","region_stage_cohort"
"189","AB058",2017,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2017","Riau Archipelago","Riau Archipelago_2017","2013","2013_2017","Riau Archipelago_2013","Riau Archipelago_2013",593,NA,504,2960,"",NA,"Immature",1.586,1.575,0.432,4,-0.241660257151961,8,-0.11280146861209,0.069,0.413173652694611,"Intermediate","Riau Archipelago_Immature_2017","Riau Archipelago_Immature_2013"
"190","AB058",2018,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2013","2013_2018","Riau Archipelago_2013","Riau Archipelago_2013",593,NA,504,2960,"",NA,"Mature",1.586,1.575,0.245,5,-0.0185167058377516,8,-0.11280146861209,0.069,0.413173652694611,"Intermediate","Riau Archipelago_Mature_2018","Riau Archipelago_Mature_2013"
"191","AB058",2019,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2013","2013_2019","Riau Archipelago_2013","Riau Archipelago_2013",593,NA,504,2960,"",NA,"Mature",1.586,1.575,0.245,6,0.163804850956203,8,-0.11280146861209,0.069,0.413173652694611,"Intermediate","Riau Archipelago_Mature_2019","Riau Archipelago_Mature_2013"
"192","AB058",2020,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2013","2013_2020","Riau Archipelago_2013","Riau Archipelago_2013",593,NA,504,2960,"",NA,"Mature",1.586,1.575,0.196,7,0.317955530783461,8,-0.11280146861209,0.069,0.413173652694611,"Intermediate","Riau Archipelago_Mature_2020","Riau Archipelago_Mature_2013"
"193","AB058",2021,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2013","2013_2021","Riau Archipelago_2013","Riau Archipelago_2013",593,NA,504,2960,"",NA,"Mature",1.586,1.575,0.167,8,0.451486923407984,8,-0.11280146861209,0.069,0.413173652694611,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2013"
"194","AB062",2020,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",600,NA,519,3100,"",NA,"Immature",0.96,0.967,0.331,2,-0.934807437711907,3,-1.09363072162382,0.065,0.321782178217822,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"195","AB062",2021,"2022","8","12","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",600,NA,519,3100,"",NA,"Immature",0.96,0.967,0.202,3,-0.529342329603742,3,-1.09363072162382,0.065,0.321782178217822,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"196","AB067",2018,"2022","8","11","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",520,NA,446,2320,"",NA,"Immature",0.875,0.845,0.373,2,-0.934807437711907,5,-0.582805097857825,0.046,0.365079365079365,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"197","AB067",2019,"2022","8","11","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",520,NA,446,2320,"",NA,"Immature",0.875,0.845,0.247,3,-0.529342329603742,5,-0.582805097857825,0.046,0.365079365079365,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"198","AB067",2020,"2022","8","11","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",520,NA,446,2320,"",NA,"Immature",0.875,0.845,0.195,4,-0.241660257151961,5,-0.582805097857825,0.046,0.365079365079365,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"199","AB067",2021,"2022","8","11","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",520,NA,446,2320,"",NA,"Mature",0.875,0.845,0.126,5,-0.0185167058377516,5,-0.582805097857825,0.046,0.365079365079365,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"200","AB174",2018,"2022","10","27","10","Trap","Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",600,NA,512,2960,"",NA,"Immature",1.038,1.034,0.429,2,-0.934807437711907,5,-0.582805097857825,0.075,0.38659793814433,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"201","AB174",2019,"2022","10","27","10","Trap","Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",600,NA,512,2960,"",NA,"Immature",1.038,1.034,0.287,3,-0.529342329603742,5,-0.582805097857825,0.075,0.38659793814433,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"202","AB174",2020,"2022","10","27","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",600,NA,512,2960,"",NA,"Immature",1.038,1.034,0.217,4,-0.241660257151961,5,-0.582805097857825,0.075,0.38659793814433,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"203","AB174",2021,"2022","10","27","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",600,NA,512,2960,"",NA,"Mature",1.038,1.034,0.194,5,-0.0185167058377516,5,-0.582805097857825,0.075,0.38659793814433,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"204","AB175",2020,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",569,NA,479,2580,"",NA,"Immature",0.878,0.871,0.446,2,-0.934807437711907,3,-1.09363072162382,0.144,0.571428571428571,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"205","AB175",2021,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",569,NA,479,2580,"",NA,"Immature",0.878,0.871,0.252,3,-0.529342329603742,3,-1.09363072162382,0.144,0.571428571428571,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"206","AB176",2018,"2022","10","25","10","Trap","Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,489,2700,"",NA,"Immature",NA,NA,0.459,2,-0.934807437711907,5,-0.582805097857825,0.04,0.27972027972028,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"207","AB176",2019,"2022","10","25","10","Trap","Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,489,2700,"",NA,"Immature",NA,NA,0.287,3,-0.529342329603742,5,-0.582805097857825,0.04,0.27972027972028,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"208","AB176",2020,"2022","10","25","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,489,2700,"",NA,"Immature",NA,NA,0.201,4,-0.241660257151961,5,-0.582805097857825,0.04,0.27972027972028,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"209","AB176",2021,"2022","10","25","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,489,2700,"",NA,"Mature",NA,NA,0.143,5,-0.0185167058377516,5,-0.582805097857825,0.04,0.27972027972028,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"210","AB177",2018,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,492,2960,"",NA,"Immature",0.937,0.943,0.459,2,-0.934807437711907,5,-0.582805097857825,0.123,0.683333333333333,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"211","AB177",2019,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,492,2960,"",NA,"Immature",0.937,0.943,0.319,3,-0.529342329603742,5,-0.582805097857825,0.123,0.683333333333333,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"212","AB177",2020,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,492,2960,"",NA,"Immature",0.937,0.943,0.205,4,-0.241660257151961,5,-0.582805097857825,0.123,0.683333333333333,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"213","AB177",2021,"2022","10","26","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",576,NA,492,2960,"",NA,"Mature",0.937,0.943,0.18,5,-0.0185167058377516,5,-0.582805097857825,0.123,0.683333333333333,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"214","AB178",2018,"2022","10","28","10","Trap","Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",598,NA,508,3240,"",NA,"Immature",1.087,1.059,0.454,2,-0.934807437711907,5,-0.582805097857825,0.043,0.330769230769231,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"215","AB178",2019,"2022","10","28","10","Trap","Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",598,NA,508,3240,"",NA,"Immature",1.087,1.059,0.274,3,-0.529342329603742,5,-0.582805097857825,0.043,0.330769230769231,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"216","AB178",2020,"2022","10","28","10","Trap","Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",598,NA,508,3240,"",NA,"Immature",1.087,1.059,0.202,4,-0.241660257151961,5,-0.582805097857825,0.043,0.330769230769231,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"217","AB178",2021,"2022","10","28","10","Trap","Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",598,NA,508,3240,"",NA,"Mature",1.087,1.059,0.13,5,-0.0185167058377516,5,-0.582805097857825,0.043,0.330769230769231,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"218","AB187",2018,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",599,NA,508,3100,"",NA,"Immature",0.876,0.868,0.573,2,-0.934807437711907,5,-0.582805097857825,0.052,0.433333333333333,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"219","AB187",2019,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",599,NA,508,3100,"",NA,"Immature",0.876,0.868,0.304,3,-0.529342329603742,5,-0.582805097857825,0.052,0.433333333333333,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"220","AB187",2020,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",599,NA,508,3100,"",NA,"Immature",0.876,0.868,0.195,4,-0.241660257151961,5,-0.582805097857825,0.052,0.433333333333333,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"221","AB187",2021,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",599,NA,508,3100,"",NA,"Mature",0.876,0.868,0.12,5,-0.0185167058377516,5,-0.582805097857825,0.052,0.433333333333333,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"222","AB188",2018,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",NA,NA,490,2800,"",NA,"Immature",0.986,0.976,0.59,2,-0.934807437711907,5,-0.582805097857825,0.069,0.41566265060241,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"223","AB188",2019,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",NA,NA,490,2800,"",NA,"Immature",0.986,0.976,0.384,3,-0.529342329603742,5,-0.582805097857825,0.069,0.41566265060241,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"224","AB188",2020,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",NA,NA,490,2800,"",NA,"Immature",0.986,0.976,0.201,4,-0.241660257151961,5,-0.582805097857825,0.069,0.41566265060241,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"225","AB188",2021,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",NA,NA,490,2800,"",NA,"Mature",0.986,0.976,0.166,5,-0.0185167058377516,5,-0.582805097857825,0.069,0.41566265060241,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"226","AB189",2019,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",529,NA,450,2320,"",NA,"Immature",0.827,0.84,0.448,2,-0.934807437711907,4,-0.805948649172035,0.115,0.572139303482587,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"227","AB189",2020,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",529,NA,450,2320,"",NA,"Immature",0.827,0.84,0.264,3,-0.529342329603742,4,-0.805948649172035,0.115,0.572139303482587,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"228","AB189",2021,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",529,NA,450,2320,"",NA,"Immature",0.827,0.84,0.201,4,-0.241660257151961,4,-0.805948649172035,0.115,0.572139303482587,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"229","AB190",2017,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2017","Riau Archipelago","Riau Archipelago_2017","2015","2015_2017","Riau Archipelago_2015","Riau Archipelago_2015",544,NA,463,2820,"",NA,"Immature",0.961,0.956,0.469,2,-0.934807437711907,6,-0.400483541063871,0.049,0.368421052631579,"Intermediate","Riau Archipelago_Immature_2017","Riau Archipelago_Immature_2015"
"230","AB190",2018,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2015","2015_2018","Riau Archipelago_2015","Riau Archipelago_2015",544,NA,463,2820,"",NA,"Immature",0.961,0.956,0.354,3,-0.529342329603742,6,-0.400483541063871,0.049,0.368421052631579,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2015"
"231","AB190",2019,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2015","2015_2019","Riau Archipelago_2015","Riau Archipelago_2015",544,NA,463,2820,"",NA,"Immature",0.961,0.956,0.195,4,-0.241660257151961,6,-0.400483541063871,0.049,0.368421052631579,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2015"
"232","AB190",2020,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2015","2015_2020","Riau Archipelago_2015","Riau Archipelago_2015",544,NA,463,2820,"",NA,"Mature",0.961,0.956,0.203,5,-0.0185167058377516,6,-0.400483541063871,0.049,0.368421052631579,"Intermediate","Riau Archipelago_Mature_2020","Riau Archipelago_Mature_2015"
"233","AB190",2021,"2022","11","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2015","2015_2021","Riau Archipelago_2015","Riau Archipelago_2015",544,NA,463,2820,"",NA,"Mature",0.961,0.956,0.133,6,0.163804850956203,6,-0.400483541063871,0.049,0.368421052631579,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2015"
"234","AB191",2020,"2022","11","17","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",529,NA,448,2400,"",NA,"Immature",0.825,0.804,0.577,2,-0.934807437711907,3,-1.09363072162382,0.065,0.26530612244898,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"235","AB191",2021,"2022","11","17","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",529,NA,448,2400,"",NA,"Immature",0.825,0.804,0.245,3,-0.529342329603742,3,-1.09363072162382,0.065,0.26530612244898,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"236","AB192",2012,"2022","11","27","10",NA,"Riau Archipelago","Riau Archipelago_2012","Riau Archipelago","Riau Archipelago_2012","2010","2010_2012","Riau Archipelago_2010","Riau Archipelago_2010",495,NA,417,2280,"",NA,"Immature",1.162,1.21,0.425,2,-0.934807437711907,11,0.205652262506445,0.049,0.6125,"Intermediate","Riau Archipelago_Immature_2012","Riau Archipelago_Immature_2010"
